,url,content
0,https://edition.cnn.com/2023/02/25/tennis/barbora-krejcikova-iga-swiatek-dubai-tennis-championships-spt-intl,"CNN —

After a dominant unbeaten run, Iga Świątek was finally beaten as she was stunned by Barbora Krejčíková in final of Dubai Tennis Championships.

The world No. 1 had dropped just nine games en route to the final – the fewest ever to reach a WTA 1000 final – surpassing the previous record of 10 held by Serena Williams in 2013.

But in the final, she faced an inspired Krejčíková, with the Czech player winning 6-4 6-2.

It is the second time she has beaten Poland’s Świątek in the final of a tournament in recent months, having won at the AGEL Open in her home country in October of last year.

And the former world No. 2 grabbed a memorable title, her first of the year, by beating the scorching hot Świątek in 91-minutes in Dubai.

Krejčíková embraces Świątek after winning the final. Amr Alfiky/Reuters

Upset

After victory at the Qatar Open last week, Świątek was the in form player of those making the short trip to Dubai.

And she kept up her red-hot form by reaching the final, meaning she dropped just 14 games in the six matches she played before Saturday’s final.

Świątek became the second player ever to reach six WTA 1000 finals before turning 22 since Caroline Wozniacki in 2009.

But in Krejčíková, she faced inspired opposition.

The 27-year-old gave no quarter throughout, breaking Świątek midway through the opening set before claiming an important one set lead.

And she never relinquished it, once again breaking the three-time grand slam winner to claim a famous victory.

Krejčíková celebrates defeating Świątek in the final of the Dubai Tennis Championships. Christopher Pike/Getty Images

It means that after beating world No. 2 Ons Jabeur and No. 3 Jessica Pegula in the previous two rounds, Krejčíková becomes the fifth player to beat the top three ranked players at the same event.

She defeated four top-10 players at the Dubai Tennis Championships this year, which is as many as in her previous 24 tournaments played.

And as a result, Krejčíková is scheduled to rise from No. 30 to No. 16 in the world rankings."
1,https://edition.cnn.com/2023/02/20/sport/anderson-comas-gay-chicago-white-sox-spt-intl,"CNN —

Chicago White Sox Minor League baseball player Anderson Comas announced he is “proudly and happily part of the LGTBQ+ community,” in an Instagram post on Sunday.

“I’m also a human with a great soul, I’m respectful, I’m a lover, I love my family and friends and that’s what really matters, I enjoy my work a lot, being a professional baseball player is the best thing that happened to me so I just wanna say something to those people that says that gay people can not be someone in this life, well look at me I’m Gay and I’m a professional athlete so that didn’t stopped (sic) me to make my dreams come true,” Comas said.

Comas, 23, is a converted outfielder who now pitches. He spent last season in the White Sox single A team, the Kannapolis Cannon Ballers in North Carolina.

He warned that his Instagram post was not for everyone.

“If you’re homophobic this post may not (be) for you….so you can see we all matters and we all are the same…

“I’m doing this cause I wanna be an inspiration for those like me out there fitting for their dreams, please don’t listen to those stupid things that people say about us, fight for your dreams, believe in yourself and go for it,” he added.

Chris Getz, White Sox assistant general manager/player development, said the team was “proud” of Anderson and confirmed he “first shared his news with us last year,” in a Chicago White Sox tweet on Sunday.

“And I was very pleased that he was comfortable sharing with us in player development. I also was happy at the reaction across the organization, which as you would expect was to support, help and congratulate a teammate. With his social media post today, we are so proud of Anderson and that he is comfortable sharing such an important personal part of his life so openly,” Getz added.

Comas joins pitcher Solomon Bates, who came out as gay after being released in 2022 when he was a minor leaguer in the Giants organization, and former Brewers farmhand David Denson, who became the first openly gay active player in affiliated baseball in 2015."
2,https://edition.cnn.com/2023/02/27/sport/pitch-clock-mlb-2023-spt-intl,"CNN —

Tick tock, tick tock. The new MLB rules are coming fast at players; just ask Cal Conley.

The Atlanta Braves hitter looked as confused as everyone else on Saturday when the new pitch clock regulation sparked confusion during a spring training game between the Braves and the Boston Red Sox.

With the game tied at 6-6, Conley was sitting on a full count against Robert Kwiatkowski.

However, as the pitch clock hit eight seconds, umpire John Libka jumped in to award strike three with Conley not yet squared up to receive the delivery.

Confused by what had just happened, Conley appeared to jog towards first base thinking that it was Kwiatkowski who had received a time violation for taking too long to pitch his delivery.

“Me?” questioned a baffled Conley, pointing towards himself before it dawned on him that he was being penalized.

The new MLB rules state that hitters must be ready in the batter’s box with eight seconds remaining and Conley was not still going through his preparation at that point.

A league source confirmed to CNN that Libka made the correct call in the game.

With players, fans and coaching staff inside the CoolToday Park all looking confused, the game ended in a 6-6 draw in a chorus of boos.

For Braves manager Brian Snitker, the incident was a reminder that players must instantly adapt to the new rules.

“These are the kind of things that tell you why we’re starting this right now,” he told reporters.

“You never know what might happen. That instance right there shows you what could happen.”

Speeding things up

The new MLB rules are designed to speed up play, with baseball games taking an average of more than three hours to finish.

They dictate that pitchers have 15 seconds to complete a delivery with bases empty and 20 seconds with runners on bases. In addition, batters will be limited to one timeout per plate appearance, and there will also be a 30-second timer between hitters.

New regulations also mean the size of the three bases have grown from 15 inches to 18 inches in the hope of reducing injuries.

If the new rules for the 2023 season are going to usher in a new, faster era for the sport, then it looks likely that players are going to need time to adapt.

However, the changes are being welcomed by some.

“If this is going to be the pace of these games, I’m OK with it,” Padres manager Bob Melvin told reporters. “First look, so far, so good.”

Teams have the remaining of the preseason to make mistakes before more is at stake when the season starts for real on March 30. Tick tock, tick tock."
3,https://edition.cnn.com/2023/02/27/golf/chris-kirk-alcoholism-depression-honda-classic-spt-intl,"CNN —

It had been 2,836 days since Chris Kirk last won on the PGA Tour. Yet after securing his first victory in over seven years on Sunday, that was not the first milestone the American golfer had on his mind.

A nail-biting playoff victory over compatriot Eric Cole at The Honda Classic in Florida sealed the American’s fifth PGA Tour title, and his first since he committed to sobriety almost four years ago.

“I owe everything that I have in my entire life to my sobriety,” Kirk told reporters at PGA National Resort.

“I wouldn’t be doing this for a living anymore. I probably wouldn’t have the family that I have currently anymore. I came really close to losing everything that I cared about.

“For that to have happened and worked out for me, obviously there was some decisions that I made, but mostly the grace of God and a lot of other people that really helped me along the way.

“It’s something that’s constantly on my mind, so it’s pretty easy for me to see that winning the Honda Classic is kind of a bonus when literally every good thing I have in my life I owe to that.”

Kirk during the final round. Douglas P. DeFelice/Getty Images

‘I got sober because of you’

On the eve of his 34th birthday in May 2019, Kirk announced he would be taking an “indefinite leave” from golf to deal with his alcohol abuse and depression.

“I thought I could control it, but after multiple relapses, I have come to realize I can’t fix this on my own,” Kirk added in a social media post.

By that point his world ranking, which had peaked at 16th after his fourth PGA Tour victory at the Colonial tournament in 2015, had plummeted to 188th. He had failed to make the cut in four consecutive events, missing a total of 11 over just 17 events in the 2018-19 PGA Tour season.

A tied-15th finish at the Arnold Palmer Invitational represented Kirk’s sole top-40 finish of the campaign.

When he returned to the Tour at the Mayakoba Golf Classic in November 2019, his rank had fallen even further – he was world No. 303 – but Kirk was a rejuvenated man.

A candid interview with the PGA Tour on the eve of his comeback shed light on the golfer’s previous multiple unsuccessful attempts to give up alcohol.

Kirk, who said there was a history of alcoholism in his family, added he had given up beer in late 2017, switching to win and hard liquor such as wine, vodka, and bourbon. That switch had been a decision to tackle his increasing weight, but it only served to “accelerate” his alcohol issues.

For Kirk, his openness had simply been about personal catharsis. Subsequently, the response from others has blown him away.

Kirk is congratulated by his caddie after victory. Douglas P. DeFelice/Getty Images

“It’s been a lot of people that have reached out to me directly and said, ‘I read your story or I heard your story and that made me decide that it was time [to quit],” Kirk said.

“When I first came back to playing and was very open and honest about it, that was not in my mind at all. It was more … for me because I felt I had lived this life for a number of years where I was just lying to myself, lying to my family, hiding a lot of things.

“So the honesty of the process that I went through to get better just felt so good that I had nothing to hide, and so it was just the natural thing for me to do.

“But now on the back end a little bit, it’s been amazing. Like I said, it’s not something that I really saw happening, but to be able to connect with people and … for somebody to say, ‘I got sober because of you, and my life has changed because of you,’ you can’t really describe how unreal that is with words.”

Augusta calling

On Sunday, disaster looked to have struck for Kirk at the 18th when his second shot went sailing into the water hazard to the right of the hole.

The American recovered well, but his subsequent bogey saw him drop into a playoff against Cole, his 34-year-old compatriot – ranked 330th in the world ahead of the event – who was chasing his maiden PGA Tour title.

For both players, it marked their first experience of a PGA Tour playoff, and for Kirk, it meant a replay of the hole that had nearly crushed him moments earlier.

Again, Kirk looked to be sliding towards a heartbreaking collapse when his tee shot settled near a tree. However, an incredible response saw the 37-year-old spark a 267-yard effort to the greenside bunker before almost holing his subsequent eagle approach shot from the sand.

When Cole’s birdie putt agonizingly rolled around the lip’s hole, Kirk tapped home for birdie and victory.

As well as securing him $1,512,000 in prize money, Sunday’s triumph jumps Kirk to the world No. 32 spot and sixth in the FedEx Cup rankings. Just as sweetly, it clinches him a spot at The Masters in April and the opportunity to take his wife and three sons to Augusta.

“I’ve been watching that World Ranking closely, trying to stay in the top 50, but to take care of it this week, that’s going to be something that’s incredibly special,” Kirk said.

“That par-3 contest can’t come soon enough. I’m really looking forward to that. The whole week, but just to be able to make those memories with my wife and my kids will be awesome.”

On Thursday, Kirk will tee off in Orlando for the Arnold Palmer Invitational. Celebrating victory with a diet coke alongside friends on Sunday, the eve of the tournament will mark the first chance for Kirk to toast his victory with family.

“It’ll be a lot of celebrating, and I thank God that alcohol won’t be a part of it,” Kirk said."
4,https://edition.cnn.com/2023/02/25/tennis/jessica-pegula-doritos-tweet-spt-intl,"CNN —

Some parts of being a professional tennis player aren’t glamorous.

And world No. 3 Jessica Pegula revealed the unglamorous side of the sport in a funny tweet after losing 6-1 5-7 6-0 to Barbora Krejčíková in the Dubai Championships semifinals on Friday.

“Everyone: “What is it like playing on tour? It must be so amazing!”

“Me: gets bagled on your birthday, sitting eating Doritos at midnight, waiting to get on a 16 hr flight home,” the American tweeted, alongside a selfie of her eating the crisps.

Everyone: “What is it like playing on tour? It must be so amazing!”



Me: gets bagled on your birthday, sitting eating Doritos at midnight, waiting to get on a 16 hr flight home. 🤣 pic.twitter.com/5YqSZ0xHx5 — Jessie Pegula (@JLPegula) February 24, 2023

As well as reaching the semifinals in Dubai, Pegula reached the final of the Qatar Open last week, where she was defeated by the in-form Iga Swiatek.

“In all seriousness, “Pegula added in a follow-up tweet, “proud of my efforts the past two weeks. Time for some rest.”

Pegula has emerged as one of the top players on tour in the last two seasons, rising to a career high ranking in singles and doubles.

But, although the result on Friday didn’t go her way, at least she still celebrated her 29th birthday with Coco Gauff, the world No. 6.

“Our (mostly mine) terrible vocals of your birthday song,” Gauff tweeted in response. “But at least the cake was good.”"
5,https://edition.cnn.com/2023/02/15/sport/kansas-city-chiefs-super-bowl-parade-spt-intl,"CNN —

It was party time in Missouri on Wednesday as the Chiefs continued their celebrations after Sunday’s Super Bowl win with a parade through the streets of Kansas City and a rally where two-time Super Bowl MVP Patrick Mahomes told the crowd he was planning to see them in the same place next year.

At the rally, Mahomes, who was selected MVP for the NFL season and for the Super Bowl, lauded the Chiefs fans and said the future hold more big wins.

“This is just the beginning. We ain’t done yet,” Mahomes told the massive crowd in front of Union Station. “So I’ll make sure to hit y’all back next year, and I hope the crowd’s the same.”

For the Chiefs’ last Super Bowl win in 2020, it was estimated that between 800,000 and 1 million fans lined the streets to celebrate and early indications showed that number was likely to be matched.

Kansas City Chiefs fans wait for a rally to begin. David Eulitt/Getty Images

Despite the parade getting underway at midday local time, some fans had been waiting by the side of the road since 6 a.m. CT to ensure they were in prime position to see the parade go by.

The celebrations began in a somewhat organized fashion as the Chiefs’ team buses made their way through the streets in a line. However, the buses soon got separated from each other as the players got off to celebrate with the fans.

Some took selfies, signed autographs and gave out hugs, while others handed out beers to delighted supporters.

Kansas City Chiefs safety Juan Thornhill celebrates with fans during the parade. Colin E. Braley/AP

Once again, boisterous tight end and hype man Travis Kelce pumped up the crowd, then said: “Chiefs kingdom, we do this for you. … And we love every single time you make Arrowhead (Stadium) shake.”

He said it was the best season of his life and thanked the fans, his teammates and members of the Chiefs’ organization.

“Everyone’s asking if this is a dynasty, it’s been a dynasty,” he said, alluding to three Super Bowl appearances in five seasons and two titles.

QB has MVP award in one hand and cold beverage in another

Patrick Mahomes was having a good, good day at the parade. Colin E. Braley/AP

Free beer was becoming something of a theme, with Chiefs running back Jamaal Charles announcing in a bar before the parade that fans present would receive free Bud Light – those that were 21 and over of course.

A few lucky fans even got the chance to touch the famous Vince Lombardi Trophy as Chiefs defensive tackle Derrick Nnadi cradled it and took it over to the where they were lined up.

Supporters went into a frenzy when Mahomes, who was wearing a WWE World Championship belt on the bus, and Kelce, accompanied by his now-famous mom Donna, went past giving out high fives.

Mahomes in particular looked to be having a blast, dancing at the back of the bus with his MVP award in one hand and and a beer in the other.

The Chiefs offensive line even had special t-shirts made for the occasion, with Trey Smith wearing one that read “0 sacks” and Orlando Brown Jr. one that read “0 sacks, put it on a f****** t-shirt.”

Preventing Mahomes, who was suffering with an ankle sprain, from being sacked in the Super Bowl was clearly a matter of great pride.

A couple of young Chiefs fans make the most of the morning waiting for the Kansas City Chiefs' victory celebration and parade in Kansas City. Reed Hoffmann/AP

Twitter beef

The day before the parade, Kansas City Chiefs wide receiver JuJu Smith-Schuster was still ruffling the Eagles’ feathers.

Smith-Schuster posted a mock Valentine’s Day card to his Twitter account bearing the face of Philadelphia’s James Bradberry, along with the caption “I’ll hold you when it matters most.”

The cheeky post was a reference to Bradberry being whistled for a controversial holding penalty for tugging at Smith-Schuster’s jersey late in the fourth quarter of Sunday’s Super Bowl.

The penalty allowed the Chiefs to run out the clock and then kick a championship-winning field goal.

Eagles wide receiver AJ Brown was less than impressed with Smith-Schuster’s tweet.

“First off congratulations,” he replied on Twitter. “Y’all deserve it. This is lame. You was on the way out the league before Mahomes resurrected your career on your 1 year deal Tik-Tok boy.

“He admitted that he grabbed you but don’t act like your (sic) like that or ever was. But congratulations again!”

Brown’s “Tik Tok boy” remark sent Twitter users into a frenzy, a reference to Smith-Schuster’s penchant for performing dance routines made famous by the social media app while on the field."
6,https://edition.cnn.com/2023/02/25/football/alyssa-thompson-nwsl-draft-world-cup-spt-intl,"CNN —

Most No. 1 draft picks have time to enjoy their success, celebrating with family and friends, or dreaming about their future professional sports careers.

Not so for soccer star Alyssa Thompson, who had to think about the more pressing matter of her classes the next morning.

The 18-year-old Thompson made headlines when she was selected as the No. 1 pick in the 2023 NWSL draft by Angel City FC in January, becoming the first high schooler in history to be drafted in the history of the league.

“I was very nervous,” she tells CNN Sport’s Amanda Davies.

“And just like all the emotions were coming to me at that moment. I just was really shocked and couldn’t believe this is really happening right now.”

Not to be overwhelmed by her status as a new NWSL star, the senior at Harvard-Westlake is adamant that she is still focused on school, even if she has to juggle her studies with a professional soccer career.

“Once I’m done with practice, I don’t have another thing to do. So I think I’ll do my schoolwork,” she says. “As long as it gets me to graduate, I’ll do it.”

Thompson is no stranger to balancing school and soccer – whether its weekend trips to tournaments or training camps – and in October she went one better, making her debut for the US Women’s National Team in a friendly against European Champion England in London.

In front of a packed-out Wembley Stadium, Thompson was subbed on for USWNT superstar Megan Rapinoe, a moment that will stay with her for life.

Alyssa Thompson made her debut for the national team as a substitute for Megan Rapinoe. Brad Smith/ISI Photos/Getty Images

“That was so crazy! I don’t know how to describe it. I was just really nervous, and I was going in for Megan Rapinoe!” she recalls. “I don’t think I was even processing it in the moment.”

Thompson will have to get used to lining up with the biggest stars in the sport. Angel City boasts a line-up of celebrity owners, including Serena Williams, Natalie Portman, Becky G, Eva Longoria and Mia Hamm.

And the stars are not limited to the sidelines. When the NWSL season kicks off next month, Thompson will be a part of an all-star team featuring two-time world champion Christen Press and Thompson’s personal hero Sydney Leroux.

Inspiring on and off the field

Thompson is not only breaking records as the first high school No. 1 draft pick. She also became the first player of Peruvian and Filipino heritage to be picked at No. 1, something that is not lost on her.

Despite her youth, Thompson doesn’t simply want to play soccer, but she also wants to be the inspiration for the next generation of girls playing the game.

“I think that being able to be a woman of color just as a role model for little girls is such an amazing thing,” she tells CNN Sport. “Being able to look up to someone that looks like them is such a cool thing to have.”

Thompson is used to being a role model having served as one for her younger sisters, Gisele and Zoe, her whole life. Both want to emulate Thompson’s success.

Gisele is already on that path after becoming the first high school player, along with Alyssa, to sign a name, image and likeness deal with Nike. She also has emulated her older sister by playing for the USWNT youth teams, featuring at the FIFA U-17 Women’s World Cup.

Alyssa Thompson will hope make her debut for Angel City next month when the NWSL season kicks off. Gina Ferazzi/Los Angeles Times/Getty Images

The pair have been inseparable, playing together from when they could walk all the way to the present, where they have featured together for the Total Futbol Academy of MLS Next, a boys’ team in Southern California.

Despite Thompson’s youth, she already sees herself as far more than just an athlete – someone who has the power to inspire a new generation of soccer players in the US.

“For my youngest sister, Zoe, being able to just be an inspiration for her and a role model for her to look up to, I think has really helped me put things into perspective for what I really want to do and how I want to be a role model for little kids,” she says.

While making her NSWL debut in Los Angeles is first on Thompson’s to-do list, the far bigger prize is in Australia and New Zealand in the shape of the Women’s World Cup, which kicks off in July.

Having tasted international senior soccer in October and now training regularly with USWNT players at club level, Thompson is hungry to be a part of the biggest showpiece in women’s soccer.

It’s a tall order for the young striker. The US boasts the deepest pool of players to choose from of any team and is coming into the tournament as the reigning champion, albeit on a low ebb.

Both of Thompson’s appearances for the team came in losses to England and Spain before the US lost to Germany, marking the first time the team has lost three games in a row since 1993.

Head coach Vlatko Andonovski has very little margin for error as he looks to lead the US to a third consecutive title and Thompson will have to seriously impress if she wants to make it onto the plane heading across the Pacific.

“I’m going to do everything that I can to be able to make the roster and I’m just going to work hard towards that goal,” Thompson says.

“If I continue to grow as a player and continue to thrive in the NWSL environment, then I feel like I have a chance.”

A slim chance, maybe, but Thompson is no stranger to making the seemingly impossible look routine."
7,https://edition.cnn.com/2023/02/26/us/aaron-rodgers-darkness-retreat-wellness-ctpr,"CNN —

For four days this week, home for Green Bay Packers quarterback Aaron Rodgers was a pitch-black room. There were no phones, no television, no lights or distractions. Just Rodgers, alone with his thoughts, in a cabin built specifically for prolonged isolation in the dark.

When the four-time NFL MVP announced plans earlier this month to contemplate his NFL future in isolation at a “darkness retreat,” many were left scratching their heads.

“It’s just sitting in isolation, meditation, dealing with your thoughts,” Rodgers said earlier this month. “We rarely even turn our phone off or put the blinds down to sleep in darkness. I’m really looking forward to it.”

Rodgers is no stranger to alternative therapies. He credits psychedelics like psilocybin and ayahuasca for helping to alleviate his fear of death and deepening a sense of self-love. The football star said he has done “many meditation and yoga retreats” in the past and defended his decision to try darkness therapy as one of several practices “that have stimulated my mind and helped me get in a better headspace and have a greater peace in my life.”

But what exactly happens in a darkness retreat? And is it just another new-age fad or perhaps something that could benefit the rest of us?

What happens in the dark

A darkness retreat is exactly what it sounds like: a prolonged stay in a space completely devoid of light. One of the centers offering the practice is Sky Cave Retreats, nestled in the Cascade-Siskiyou wilderness, in Southern Oregon, near Klamath Falls.

The cabins are built specifically for prolonged isolation in the dark. Sky Cave Retreats

“The reasons for doing this range from people wanting to know themselves more, to people who want to rest, reset and relax, to those who want to explore consciousness and deepen their meditation practice,” said Scott Berman, who owns Sky Cave Retreats along with his wife Jill, adding the darkness helps illuminate what really matters by stripping away the constant bombardment of sensory input and stimulation many people experience in their hectic modern lives.

“When someone goes into the darkness, all these things that were important to them like money, fame, power, status, being worthy – they all become insignificant and meaningless in the dark,” Berman said. “In the dark, all you have is the present moment which reveals what is truly meaningful – whether it’s love, forgiveness, peace – and it begins to transform you as you truly authentically touch what is most important to you.”

The center currently operates three stand-alone cabins built specifically for prolonged isolation in the dark – earth-sheltered caves, which on the outside are somewhat reminiscent of a Hobbit home. Each space contains a bed, a toilet, sink and a bathtub, as well as a low table for eating and a carpeted area for yoga and meditation. Participants can leave at any time – the doors are never locked – and there is a light switch for emergencies which is protected by a childproof guard so it isn’t flipped on by accident.

The cost includes three meals a day, which Berman delivers personally all at once in the evening (through a lightproof double-sided food box) to minimize the disturbance. This is when participants have an opportunity for a conversation, which could be 10 seconds or 30 minutes, according to Berman, depending on the person’s needs.

Participants typically spend three to four days in the darkness at a cost of $250 a night and are encouraged to take an extra day before and after to integrate the experience.

Each space contains a bed, a toilet, sink and a bathtub, as well as a low table for eating and a carpeted area for yoga and meditation. Sky Cave Retreats

Burak Dalcik, a 27-year-old salesman from Arlington, Virginia, said the four days he spent in the dark at Sky Caves Retreats in January gave him clarity about his priorities. He found he no longer labeled experiences as positive or negative, but rather allowed them to come and to go, which led to less stress and anxiety at work and in his personal life. He also said he started calling his mom, who lives back in Turkey, more frequently.

“It just really trims all the unnecessary fat and allows you to focus on some of the most important things and really allows you to understand who you are,” said Dalcik. “There’s nothing New Age about this – it boils down to can you just sit by yourself with yourself? And if you can’t, you should probably get pretty curious about why.”

Berman cautions the retreat isn’t for everyone, nor should it be seen as a quick fix to one’s troubles.

“It’s not like this magical, mind-blowing, amazing experience – it can be extremely difficult and uncomfortable,” Berman said. “But in the darkness, discomfort is the door to transformation. There’s an acceptance and a profound love that people start to experience when they’re no longer resisting that part of themselves.”

A therapeutic tool or junk science?

For now, there is limited research on how darkness retreats impact the human brain and body. Some centers claim the experience can help heal traumas or activate the pineal gland, another claim is darkness therapy increases melatonin production in the brain.

“That’s totally false,” said Dr. David Blask, the head of the Laboratory of Chrono-Neuroendocrine Oncology at Tulane University School of Medicine. “There may be some psychological benefits that people derive from a darkness retreat that they feel are important for them, but certainly not from a strict endocrine neuroendocrine or biochemical physiological standpoint.”

Dr. Marek Malůš, a psychologist at the University of Ostrava in the Czech Republic who has been studying darkness therapies since 2010, sees the technique as a promising therapeutic tool.

“Your thoughts, memories, emotions, inner world and mental processes become much more balanced and integrated,” Malůš said.

While he and his colleagues are working to secure funding for additional studies, Malůš said preliminary research showed just four days in a darkness chamber was enough to help increase mindfulness and self-esteem, lower symptoms of depression and anxiety, while improving parasympathetic nervous system functions, which helps with stress management and lowering burnout symptoms. Subjects reported feeling the benefits three weeks after the experience.

Berman said he hopes to see more scientific research into the benefits of darkness retreats, but cautions against anyone seeking to use the retreat for some sort of natural high.

“If somebody’s coming here because they want to have a so-called DMT experience, you’ve come into the wrong place,” he said. “But there is a lot of benefit in not looking outside of ourselves for confirmation of our worth and using the darkness to illuminate our true nature.”

For those who aren’t able to commit the time or money for a darkness retreat but want a taste of some of the benefits, Berman suggests starting small at home.

“It’s about becoming accustomed to authentically slowing down, putting the phone away, turning out the lights, closing the blinds and just resting,” he said. “Not to get somewhere, not to heal but just to be curious about what’s actually happening within yourself.”"
8,https://edition.cnn.com/2023/02/27/tennis/novak-djokovic-steffi-graf-record-tennis-spt-intl,"CNN —

Novak Djokovic has achieved another milestone in his illustrious tennis career, surpassing Steffi Graf to spend the most weeks at No. 1 in the world.

On Monday, Djokovic started his 378th week as the Association of Tennis Professionals (ATP) world No. 1, spending the most weeks in that spot since the ATP ranking system began in 1973.

A week ago, Djokovic matched the Women’s Tennis Association (WTA) leader, Graf, who held the top spot for 377 weeks in her career.

“With your love and great strength that you have given me over the years, I’ve managed to achieve many fantastic achievements throughout my career,” Djokovic said in a video message to fans, shared by the ATP.

“The most recent one breaking the record of 378 weeks on No. 1 rankings, surpassing one of the greatest, most legendary tennis players – both men and women – that ever played, Steffi Graf. So I’m flattered, obviously extremely, extremely proud and happy for this achievement.”

Djokovic jumped back up to No. 1 when he won the Australian Open last month. It was his 22nd major title, tying him with Rafael Nadal for the most grand slam singles titles in men’s tennis.

The 35-year-old will return to the court this week as the top seed in the Dubai Tennis Championships, his first tournament since the Australian Open.

The Serb has been out of action with a hamstring injury but told reporters he has been “pain free” for a week heading into his first match against the Czech Republic’s Tomás Machác on Tuesday.

It’s yet to be seen where and when Djokovic will play after Dubai, with his participation at next month’s Indian Wells and Miami Open tournaments in doubt.

The United States still requires international visitors to be vaccinated against Covid-19, and Djokovic, who has previously confirmed that he remains unvaccinated, has now applied for special permission to enter the country ahead of both tournaments, which start on March 6 and March 20 respectively.

“All I can do is hope at the moment because, you know, my position stays the same. There’s not much else I can do except wish for a positive result,” Djokovic previously told reporters."
9,https://edition.cnn.com/2023/02/27/football/lionel-messi-kylian-mbappe-psg-marseille-ligue-1-spt-intl,"CNN —

Paris Saint-Germain took control of the title race in Ligue 1 on Sunday with a huge 3-0 win away at bitter rival Marseille to extend its lead at the top of the table to eight points.

It was a masterclass in attacking football from Kylian Mbappé and Lionel Messi, who combined for all three of PSG’s goals and reached individual milestones in the process.

Messi scored the 700th club goal of his career, a number matched only by Cristiano Ronaldo, while Mbappé become PSG’s joint-record scorer with his 200th goal for the club.

Mbappé reached his second century of goals in just 246 games, per Opta, 55 games less than Edinson Cavani took to reach the landmark.

Both Lionel Messi and Kylian Mbappé reached scored landmark goals in the victory. Anthony Bibard/FEP/Icon Sport/Getty Images

“He is the best striker in the world, that’s for sure, because he plays with speed and everything he does he does quickly,” PSG head coach Christophe Galtier told reporters.

“He does it with great intensity and he knows how to be present in big matches, that’s also the sign of a great player.”

Marseille had got the better of PSG earlier this month, knocking the Parisians out of the French Cup, and started Sunday’s game the better of the two teams.

However, unable to take advantage of its early dominance, Marseille paid the price as a rampant PSG took control of the match.

Messi and Mbappé both scored and assisted a goal to give PSG a comfortable 2-0 lead at half time, though Marseille will have gone into the break relieved it wasn’t at least five goals down.

Mbappé then scored the pick of the goals 10 minutes into the second half to end the match as a contest, running onto Messi’s scooped through ball and volleying first time into the bottom corner.

Kylian Mbappé secured the win with a wonderful goal in the second half. Eric Gaillard/Reuters

Despite a flurry of late action from Marseille, there was to be no comeback in Le Classique as PSG goalkeeper Gianluigi Donnarumma produced a couple of fine saves to give the team its first clean sheet since a 7-0 victory over sixth-tier Pays de Cassel in January.

However, it wasn’t all good news for PSG as defender Presnel Kimpembe was stretchered off early in the first half with what Galtier later confirmed was a ruptured Achilles tendon.

Galtier was involved in an angry confrontation with some Marseille fans behind the PSG dugout at full time, having to be dragged away by the rest of his coaching staff.

PSG next faces Nantes in Ligue 1 on Saturday, before turning its attention to Bayern Munich the following Tuesday as it attempts to overturn a 1-0 first-leg deficit and reach the quarterfinals."
