,url,content
0,https://www.channelnewsasia.com/sport/steely-milan-edge-tottenham-reach-champions-league-quarters-3335581,"LONDON :Seven-time winners AC Milan reached the Champions League quarter-finals for the first time in 11 years as a disciplined display earned them a drab 0-0 draw at Tottenham Hotspur on Wednesday and a 1-0 aggregate victory.

On a freezing night in north London the Italians comfortably protected the slender advantage they established in the first leg of their last-16 tie at the San Siro as Tottenham huffed and puffed to little effect and exited with a whimper.

Tottenham failed to muster an attempt on target in the first half as their frustration boiled over with manager Antonio Conte booked for letting his emotions get the better of him while they had defender Cristian Romero sent off late on.

Milan could have made it a more comfortable night had they taken any of the good chances they created but in the end a masterclass of game management saw them through.

While Stefano Pioli's Milan can look forward with optimism, Tottenham's season is fizzling out after a dismal week in which they also lost in the FA Cup to second-tier Sheffield United and to Wolverhampton Wanderers in the Premier League.

Milan may be some way off returning to their European pomp but while they lack the household names of the late 1980s and early 1990s, Pioli's team had too much craft for a meek Tottenham side who were booed at the final whistle.

""We knew it would be tough, but we managed. I asked the players to show character. We never gave up, and we deserved to progress,"" Pioli said. ""We made it to the quarters, now let's see what happens in the draw.""

THIRD GEAR

The match kicked off 10 minutes late because of traffic issues and in truth Tottenham never got out of third gear.

Considering it was flagged as their biggest game of the season there was a mystifying lack of urgency from the hosts in the first half in which they offered the home faithful nothing to warm their spirits.

Tottenham's three-man attack of Harry Kane, Son Heung-min and Dejan Kulusevski were forced to feed on scraps and while Milan were hardly any more potent they did have the first decent chance when Junior Messias drilled a shot wide.

The Italians came close to taking the lead just after the interval when the ball broke for first-leg scorer Brahim Diaz but his shot was blocked by the legs of Fraser Forster.

With the clock showing 64 minutes Tottenham finally warmed the gloves of Milan keeper Mike Maignan as Pierre-Emile Hojbjerg, suspended for the first leg, fired in an angled drive that was parried over for a corner.

As Tottenham committed men forward gaps appeared at the back and Rafael Leao had an effort blocked and then sent another attempt over the crossbar.

Kane sent a stooping header wide as the game began to open up and Tottenham rolled the dice by sending on forward Richarlison in place of wing back Emerson.

Conte was then jeered for hauling off Kulusevski for defender Davinson Sanchez as time ran out.

Kane went close to levelling in stoppage time with a skidding header superbly saved by Maignan but Milan almost crowned their night on the counter-attack with substitute Divock Origi hitting the post in front of their already-celebrating fans."
2,https://www.channelnewsasia.com/sport/choupo-moting-strikes-bayern-cruise-past-psg-3335536,"MUNICH: Bayern Munich forward Eric-Maxim Choupo-Moting scored against his former club and Serge Gnabry added a late second as the Germans beat Paris St Germain 2-0 on Wednesday (Mar 8) to reach the Champions League quarter-finals.

The 33-year-old Choupo-Moting, who played for PSG from 2018-20, tapped in from a Leon Goretzka assist in the 61st minute.

Substitute Gnabry struck on the break in the 89th minute to seal the hosts' 3-0 aggregate win following their 1-0 victory in the first leg in Paris.

The result established Bayern as one of the title favourites going into the last eight and left PSG's star-studded squad including world champion Lionel Messi and Kylian Mbappe without a shot at Europe's premier club trophy for another year.

The quarter-final draw will take place on Mar 17.

PSG, without injured forward Neymar, were sharper in the early stages and went close through Mbappe and then a double effort from Messi in front of goal in the 25th minute.

Bayern gradually took the fight to the visitors and had a chance of their own when Musiala's 32nd-minute shot was blocked by keeper Gianluigi Donnarumma.

Despite PSG captain Marquinhos being taken off with a rib injury in the 36th minute, the visitors almost went ahead two minutes later when under pressure Bayern keeper Yann Sommer lost possession in the box.

Vitinha's shot with the goal at his mercy was cleared on the line by Matthijs de Ligt in what proved to be a pivotal moment in the game.

The Dutch defender had made an almost identical stop against VfB Stuttgart in the league last week.

With Mbappe largely kept quiet, it was his in-form former PSG team mate Choupo-Moting who scored when he struck just past the hour for his 17th goal in all competitions this season.

He had gone close twice a few minutes earlier.

PSG attempted to bounce back instantly and had a Sergio Ramos header saved by Sommer two minutes after the goal. The Spaniard also headed wide a little later but their hopes were shattered when Gnabry completed a quick break in the 89th minute.

""The best team won,"" PSG's Danilo said. ""We missed a few chances, it's hard to swallow. They're a very physical side. I don't have words. If we want to improve we have to stick together."""
4,https://www.channelnewsasia.com/sport/chelsea-beat-brighton-3-1-set-wsl-showdown-man-united-3335486,"LONDON: Chelsea's Guro Reiten scored from the spot and Johanna Rytting Kaneryd got her first goal for the club as they beat Brighton & Hove Albion 3-1 on Wednesday ahead of a top-of-the-table Women's Super League clash with Manchester United on Sunday.

United, who top the standings on 35 points from 14 games, travel to Chelsea with a one-point lead, but the Blues have a game in hand and a victory for either side could give them a huge advantage as the title race hots up.

Norway international Reiten fired home a penalty low to the keeper's right to give Chelsea the lead in the 12th minute after Sam Kerr was fouled in the box, and Jess Carter doubled the home side's advantage nine minutes later.

Kerr fluffed her lines in the 67th minute, missing a great chance after Reiten threaded a beautiful ball through to her, but she made amends by setting up Rytting Kaneryd for a tap-in five minutes later, the Swede's first goal for the Blues.

Outclassed in the first half, Brighton battled back in the second and though substitute Danielle Carter scored late on, the defeat leaves them second from bottom in the table on eight points, two ahead of Leicester City.

In the evening's other game fourth-placed Arsenal, who beat Chelsea in the Women's League Cup final on Sunday, cruised to a 2-0 win over Liverpool, with Stina Blackstenius and Caitlin Foord netting the goals."
6,https://www.channelnewsasia.com/sport/nothing-impossible-pioli-says-milan-reach-champions-league-quarters-3335741,"LONDON: AC Milan can dare to dream about going all the way in the Champions League, coach Stefano Pioli said on Wednesday after his side knocked out Tottenham Hotspur to reach the quarter-finals for the first time since 2012.

Milan claimed a 1-0 aggregate victory after a goalless draw on a freezing night in London as the hosts crashed out with a whimper.

""I like to think there’s nothing impossible in sport,"" Pioli said.

""Clearly, only the best in Europe remain, and each round gets more difficult, but I am sure that all the European experiences, especially the negative ones - help us step up a level.

""Now we must go into the quarter-final with confidence and belief.""

Milan have turned around an abysmal start to the year and are now in fifth place in Serie A, equal on points with AS Roma who are in the fourth and last place that gives Champions League football next season.

""It is wonderful to play in the Champions League, gratifying and important for Milan. So either we win it, which would not be easy, or try to qualify by finishing in the top four in Serie A,"" Pioli said.

Milan have booked their spot in the last eight with Chelsea, Bayern Munich and Benfica, while the remaining four teams will be decided next week.

""We’ll be paired with a great opponent, but Tottenham are a big team too and we can always have our say. It is good to dream. Now we need to focus on Serie A, where we have some lost ground to make up.""

The draw for the quarter-finals will be held on Mar 17."
7,https://www.channelnewsasia.com/sport/contes-casts-doubt-spurs-future-champions-league-woes-go-3335751,"LONDON: Antonio Conte's dismal record in the Champions League continued as his Tottenham Hotspur side exited the competition in the last 16 after a dreary 0-0 draw at home to AC Milan on Wednesday (Mar 8).

Tottenham never really threatened to overturn a 1-0 deficit from the first leg and went out with a whimper and boos from the home fans whose patience is running out.

Conte returned to the technical area after missing the last four games following gallbladder surgery but was as subdued as his team on a freezing night in north London.

In six Champions League campaigns with Juventus, Inter Milan, Chelsea and Tottenham, the Italian has only managed to reach the Champions League quarter-finals once.

And with his contract up in June, Wednesday's defeat felt like the beginning of the end of an era even if his side remain in contention to finish in the Premier League top four.

Whether or not Conte remains for the rest of the season is not certain, judging by his comments to Italy's Amazon Prime.

""I continue to work, I have a contract with Tottenham. I respect the contract. At the end of the season, assessments will be made with the club in the most serene way,"" he said.

""Let's see how the season ends. Maybe they can send me away even earlier. Perhaps the expectations were higher and may be disappointed. What matters for a coach is trying to work and raise the bar. This year we are struggling to raise the bar.""

Conte tried to talk about Tottenham's last-16 exit as progress, arguing that last season they were in the Europa Conference League, but the fans are unlikely to agree.

""We played in the Europa Conference League last year and weren't able to get out of the group stages. Now we took a step forward but it is not enough and if we want to be competitive,"" he said. ""We have to fight.""

Tottenham have now failed to score in their last three games, losing in the FA Cup to second-tier Sheffield United, to Wolverhampton Wanderers in the Premier League and now barely laying a glove on an average Milan side.

In his news conference later, Conte said he was sorry for the fans but that the club needed to go ""step by step"".

""I think the situation is very clear. I always say the same things we need time and patience. We don't have solid foundations to fight and win,"" Conte, who dragged Tottenham into fourth place in the Premier League last season, told reporters.

""We can't make a miracle and I can understand the fans losing patience because for a long time Tottenham have not won anything,"" he said. ""I'm really sorry for the fans but we cannot invent the win. It's important to know this.

""We have to build step by step."""
8,https://www.channelnewsasia.com/sport/psgs-galtier-rues-early-missed-chances-bayern-defeat-3335706,"MUNICH, Germany: Paris St Germain blamed themselves for missing early chances as they lost 2-0 to Bayern Munich on Wednesday and crashed out of the Champions League in the last 16.

Coach Christophe Galtier's star-studded team that includes striker Kylian Mbappe and world champion Lionel Messi failed to score against Bayern over two legs, losing 3-0 on aggregate and seeing their hopes of clinching Europe's top club trophy disappear for another year.

""It's a big disappointment,"" Galtier said. ""We have to deal with it and accept it. There's a lot of disappointment in the dressing room.""

""I don't know if it's a lesson to be learned, but there's a lot of frustration. If we'd scored first, it would have been different, but we didn't.""

PSG made a strong start and France forward Mbappe had an early opportunity before Messi went close with a double chance of his own in the 25th minute.

""We didn't open the scoring when we had the chance. We did well in the first half, we felt we could match our opponents, but we didn't put away our chances,"" said Galtier.

Instead it was Bayern who opened the scoring when Eric-Maxim Choupo-Moting tapped-in in the 61st minute before a late second goal from Serge Gnabry sealed their win.

""We conceded what was a really stupid first goal at this level. Yes, there was pressure from Bayern, but sometimes you mustn't be ashamed to play it long to get over the pressing,"" Galtier said.

""When you're behind after an hour's play, it's difficult.""

His team's latest European failure - their fifth last-16 exit in seven years - adds pressure on Galtier, who refused to speculate on his future at the club.

""It's a big disappointment but we have to swallow it. It is too soon to talk about my future. I'm focused to the end of the season with a lot of energy and determination."""
9,https://www.channelnewsasia.com/sport/arteta-wont-rush-jesus-back-arsenal-ahead-sporting-clash-3335561,"Arsenal's Gabriel Jesus will not be rushed back into action, manager Mikel Arteta said on Thursday (Mar 9), after the striker returned to training with the team.

Jesus, who has scored five goals and chipped in seven assists for Arsenal following his £45 million (US$53.30 million) move from Manchester City in July, has been sidelined since he sustained a knee injury at the World Cup with Brazil, having surgery in early December.

""We will try not to rush him back, we will try to make a fair assessment between what he needs and when is comfortable,"" Arteta told reporters on Wednesday, ahead of their match at Sporting in the Europa League round of 16 on Thursday.

""Everything is going well, he needs time as well to get himself that confidence and that physical state that is necessary to compete with a free mind and once he’s free to do that, we will throw him in.""

Arteta said that Fabio Vieira had been suffering from a sore throat but would be available to play against Sporting.

Kieran Tierney, Eddie Nketiah and Leandro Trossard were absent from Wednesday's training, but Arteta said they were available for the match.

""Let’s see how they evolve. Obviously, we’ve had a few issues in the last few days and I am trying to accommodate everybody and get everyone in the best possible condition for tomorrow,"" Arteta said.

The match will be the fifth meeting between the two teams in European competition, with Arsenal yet to lose or concede a goal.

""The best way to prepare for any competition is to win the previous match and have that confidence and that proper emotion to approach the next game,"" Arteta said.

""Their strength is the idea of the manager, which is very clear. He (Ruben Amorim) has been very successful over the past years.

""We watched many of their matches v Tottenham and the big teams in Portugal. They are a very competitive team with a clear game plan. We need to be at our best to win this match."""
10,https://www.channelnewsasia.com/sport/dominant-rahm-headlines-stacked-field-players-championship-3335011,"Jon Rahm may have come back down to earth after a strong start to the year but he is still the hottest player going into this week's Players Championship where 2022 champion Cameron Smith will be a notable absentee given his decision to join LIV Golf.

Rahm is the first player since Johnny Miller in 1975 to win three times in a calendar year before March and will headline a loaded field at TPC Sawgrass in Ponte Vedra Beach, Florida, which includes 44 of the top 50 players in the world.

The Spaniard, who opened the season with six consecutive top-10 finishes before settling for a share of 39th last week at Bay Hill, has never missed the cut in five starts at The Players and had his best result in 2021 when he finished ninth.

World number one Rahm counts the 2021 US Open among his 10 wins on the PGA Tour, but the Spaniard is very eager to add a Players Championship title to his resume.

""I mean, winning this event is a big step forward to a Hall of Fame career,"" Rahm told reporters. ""You are The Players Champion. Arguably as close as you can get to being a major champion without officially being one.""

Among the other contenders at TPC Sawgrass, where the winner will get US$4.5 million from a purse of US$25 million, are reigning PGA Tour Player of the Year Scottie Scheffler and four-times major winner Rory McIlroy.

For Scheffler and McIlroy, who have both spent time atop the world rankings this year, a win this week is one of the many scenarios in which they can return to top spot in the rankings.

McIlroy arrives full of confidence after finishing runner-up at Bay Hill where during the final round the Northern Irishman carded successive bogeys from the 14th before a two-putt birdie at the par-five 16th kept his hopes alive.

""As much as I was disappointed that I didn't play the final five holes the way I wanted to, it was still a good week, and I feel like getting into contention last week and sort of having those feelings sets me up well for this week,"" said McIlroy.

2019 TRIUMPH

McIlroy, who will play the first two rounds of the PGA Tour's flagship event alongside fellow major winners Rahm and Scheffler, has four top-10s in 12 starts at The Players, including his 2019 triumph.

Scheffler, who returned to world number one for a week in February after his successful title defense at the Phoenix Open, finished in a share of fourth at Bay Hill where he was also the defending champion.

Max Homa finished in a share of 13th place last year at TPC Sawgrass and will be liking his chances in what will be his third Players start given he is one of two golfers with multiple titles on the PGA Tour this season.

""This place is really tricky, so I think confidence is a big part of the week. It's nice to have that,"" said Homa, who moved to a career-best seventh in the world rankings this week.

""It's kind of fun to arrive at a massive event and not feel like I'm tinkering with anything or trying to do anything different.""

While there will plenty of star power at TPC Sawgrass, one glaring absence will be British Open champion and world number five Smith, who has been banned indefinitely from playing in PGA Tour events after switching to LIV Golf.

Australian Smith is one of five players who finished inside the top-10 last year at TPC Sawgrass who have since fled to LIV Golf, a group that also includes runner-up Anirban Lahiri, Dustin Johnson, Paul Casey and Harold Varner III.

First-round action begins on Thursday."
11,https://www.channelnewsasia.com/sport/woods-ex-girlfriend-asks-judge-nullify-non-disclosure-agreement-3335721,"Tiger Woods' former girlfriend Erica Herman has asked a judge to nullify a non-disclosure agreement she signed when the couple began dating in 2017, citing a recent law that limits enforcing such agreements in sexual harassment and assault cases.

In a civil complaint filed on Monday in a Florida state court in Martin County, Herman said she believes the agreement is ""invalid and unenforceable,"" according to her lawsuit. She did not accuse Woods specifically of harassment or assault in court papers.

""Because of the aggressive use of the Woods NDA against her by the defendant and the trust under his control, the plaintiff is unsure whether she may disclose, among other things, facts giving rise to various legal claims she believes she has,"" it added.

A spokesman for Woods did not immediately respond on Wednesday to a request for comment.

The complaint cited the Speak Out Act, a federal law signed by President Joe Biden in December 2022 that limits the enforcement of NDAs in cases of sexual harassment and assault.

In a cover sheet accompanying the complaint, her lawyer Benjamin Hodas checked ""yes"" as to whether the case involved allegations of sexual abuse. The cover sheet did not say who such allegations might concern.

Hodas did not immediately respond to a request for comment.

Woods and Herman have not recently addressed the status of their relationship. The two have not been seen publicly together since August when they attended the US Open tennis tournament in New York."
12,https://www.channelnewsasia.com/sport/number-one-swiatek-learning-live-target-her-back-3335846,"INDIAN WELLS, Calif. : Iga Swiatek said she is growing accustomed to the high expectations and harsh criticism that come with being the world's top player and is feeling ""good vibes"" ahead of her title defence at Indian Wells.

It was a year ago at the tournament in the Southern California desert that the Pole began really to hit her stride amid a scorching 37-match winning streak.

Since then, the three-time Grand Slam champion has been the player to beat on tour.

""I feel like there is a little bit of a target on my back, which I didn't feel last year. So it's a different situation and I have to adjust to that,"" she told reporters at Indian Wells on Wednesday.

""On the other hand I've been number one for almost a year so I already have enough experience to deal with it.""

Learning to tune out the critics is another adjustment she has had to make.

The 21-year-old said she was taken aback by the negativity that came with her loss in the final of the Dubai Tennis Championships last month after she successfully defended her title in Doha.

""I lost in the final and people were surprised - not happy with the performance - and just critical,"" she said.

""It made me think that last year, before this huge streak and before winning all these tournaments, I would have been so happy with the result.

""But because of these comments right now, I felt like ooh, that's not enough. I'm trying not to read those kinds of things because I'm happy with the work I've put in and how I played in Doha and Dubai.""

She said it's an example of how the world around her has shifted.

""There is more pressure and expectation but I'm trying to deal with that the best way possible,"" she said.

""And I think I'm doing good."""
